Data_Cadastro,ID_Cliente,Idade,Genero,CEP
2020-03-17,69326,50,Feminino,14004
2022-11-18,11489,30,Feminino,14400
2020-01-12,24786,56,Feminino,14540
2020-05-17,44757,15,Feminino,14013
2021-12-29,50304,52,Feminino,14013
2023-06-29,5708,13,Feminino,14006
2020-02-01,62011,27,Feminino,29604
2020-07-04,59060,48,Feminino,14007
2020-06-13,4797,70,Feminino,14009
2023-08-02,42515,37,Feminino,14500
2020-07-21,77410,31,Feminino,14500
2021-06-02,16746,43,Feminino,14014
2022-03-09,22951,32,Feminino,14014
2024-02-01,78881,18,Feminino,14014
2021-05-21,84002,47,Feminino,14010
2020-10-21,55397,16,Feminino,14520
2022-06-15,25605,45,Feminino,14029
2021-10-20,38736,59,Feminino,14029
2020-11-27,96033,21,Feminino,29120
2023-08-28,60712,19,Feminino,14920
2024-01-03,12231,47,Feminino,29651
2020-09-21,18837,19,Feminino,29651
2020-02-21,84551,66,Feminino,29651
2020-10-29,54035,52,Feminino,14610
2020-01-28,55518,12,Feminino,29650
2020-01-16,3876,61,Feminino,14550
2024-06-22,46295,29,Feminino,14440
2021-08-06,46643,48,Feminino,29580
2023-12-17,91848,47,Feminino,29640
2020-08-12,42710,29,Feminino,29130
2023-10-22,44280,41,Feminino,29130
2021-02-11,56687,58,Feminino,29130
2022-04-27,97912,26,Feminino,29200
2022-07-14,57441,45,Feminino,29631
2021-05-05,28694,42,Feminino,29630
2021-04-15,39054,40,Feminino,14900
2020-09-08,48585,19,Feminino,14900
2023-08-12,83946,63,Feminino,14900
2022-12-31,11043,55,Feminino,29590
2023-06-07,28412,36,Feminino,29590
2022-10-03,77425,20,Feminino,29590
2021-08-17,1384,53,Feminino,29620
2023-07-27,17937,70,Feminino,29620
2020-04-17,38293,36,Feminino,29620
2023-10-22,44414,20,Feminino,29620
2020-10-14,64540,15,Feminino,29620
2022-05-22,79931,28,Feminino,29620
2023-02-04,89261,30,Feminino,29140
2024-01-03,11787,54,Feminino,29591
2023-12-31,19387,33,Feminino,29591
2023-04-02,64333,36,Feminino,29591
2021-01-04,23720,36,Feminino,29004
2022-09-30,36765,36,Feminino,29004
2020-06-15,48124,66,Feminino,29004
2024-06-25,74461,52,Feminino,29004
2023-09-15,94180,69,Feminino,29004
2022-11-23,96013,28,Feminino,29004
2020-12-20,7421,59,Feminino,29006
2022-08-01,13859,39,Feminino,29006
2022-07-01,76260,14,Feminino,29006
2024-02-12,94757,42,Feminino,29006
2022-05-27,65893,66,Feminino,29010
2020-11-29,82895,51,Feminino,29010
2022-11-05,92620,45,Feminino,29010
2021-06-09,21061,46,Feminino,14940
2022-08-23,48604,48,Feminino,14940
2024-06-24,21167,34,Feminino,29007
2023-06-22,42889,21,Feminino,29007
2023-06-10,1472,18,Feminino,29011
2021-09-10,30632,19,Feminino,29011
2024-05-15,49395,32,Feminino,29009
2021-11-13,28349,18,Feminino,29014
2022-06-06,34517,19,Feminino,29014
2023-03-18,97609,69,Feminino,29014
2020-05-16,11507,40,Feminino,14960
2021-01-23,26114,32,Feminino,29016
2023-09-27,16492,14,Feminino,29190
2024-01-24,65406,39,Feminino,29190
2020-05-08,91481,13,Feminino,29190
2020-09-20,17117,23,Feminino,29018
2022-01-18,32695,66,Feminino,29018
2023-06-11,79134,23,Feminino,29018
2022-06-03,86152,47,Feminino,14850
2024-04-17,4440,29,Feminino,29730
2024-03-01,28099,24,Feminino,29730
2023-01-21,31360,49,Feminino,29730
2022-09-01,37552,67,Feminino,29730
2023-01-31,37624,31,Feminino,29730
2021-09-11,50163,16,Feminino,29730
2023-09-20,35565,62,Feminino,14800
2023-12-20,1318,62,Feminino,18300
2022-12-01,81012,52,Feminino,23740
2020-11-03,17040,43,Feminino,23600
2023-04-07,29727,51,Feminino,23640
2023-07-16,84849,29,Feminino,23640
2021-04-10,7405,31,Feminino,23680
2022-06-25,11149,68,Feminino,29780
2023-12-28,19278,53,Feminino,23004
2022-08-23,4069,25,Feminino,23710
2023-11-29,97590,67,Feminino,23710
2020-12-22,1904,60,Feminino,23003
2021-10-24,3554,30,Feminino,23003
2022-08-06,1607,33,Feminino,23009
2020-10-26,24494,70,Feminino,23009
2022-05-22,43022,56,Feminino,23009
2022-02-01,96832,61,Feminino,23009
2023-08-19,27285,25,Feminino,18320
2020-05-03,62997,22,Feminino,23170
2024-03-27,18164,22,Feminino,18110
2020-09-04,52284,29,Feminino,18015
2022-08-27,71231,39,Feminino,18220
2022-01-25,8955,58,Feminino,18003
2020-05-22,22339,33,Feminino,18194
2024-06-16,29521,22,Feminino,23700
2022-05-31,77988,52,Feminino,23700
2023-09-29,46531,48,Feminino,18200
2020-04-20,38624,58,Feminino,18210
2020-10-01,69977,44,Feminino,23200
2023-10-22,97076,70,Feminino,18014
2024-03-06,1664,43,Feminino,18151
2023-10-29,22291,49,Feminino,18013
2022-11-24,55799,56,Feminino,18197
2023-05-23,42735,53,Feminino,18006
2020-05-23,93446,65,Feminino,18006
2021-07-25,65519,49,Feminino,18011
2022-08-01,97791,57,Feminino,18680
2021-09-17,75080,19,Feminino,18008
2020-10-16,88447,49,Feminino,18008
2020-05-10,94918,21,Feminino,18008
2023-02-01,36338,22,Feminino,18140
2021-05-10,60910,45,Feminino,18140
2023-09-19,17822,65,Feminino,18198
2022-10-19,91360,61,Feminino,18010
2024-06-23,58194,29,Feminino,23440
2021-10-01,69046,21,Feminino,18600
2021-02-24,72183,27,Feminino,18600
2022-10-27,79604,60,Feminino,18600
2021-11-16,6085,40,Feminino,23500
2022-10-30,52717,61,Feminino,23500
2020-03-30,84269,44,Feminino,23500
2022-02-12,95389,34,Feminino,23500
2020-04-06,45348,27,Feminino,23400
2021-02-06,87701,35,Feminino,23400
2020-05-13,46145,23,Feminino,18500
2022-07-07,15349,17,Feminino,4715
2023-04-13,22964,47,Feminino,4715
2020-06-30,23063,69,Feminino,4715
2022-05-23,26680,70,Feminino,4715
2022-12-10,33155,49,Feminino,4715
2023-10-31,93058,44,Feminino,4715
2023-06-12,2952,59,Feminino,4700
2023-09-02,69817,62,Feminino,18800
2023-11-30,17293,44,Feminino,4740
2022-03-14,51655,20,Feminino,4740
2020-02-16,55464,39,Feminino,4740
2020-10-22,64413,15,Feminino,18830
2021-09-30,30828,22,Feminino,4720
2021-07-04,53205,53,Feminino,4720
2023-06-17,54263,65,Feminino,4720
2022-09-18,56993,20,Feminino,4720
2020-03-23,99746,29,Feminino,4720
2020-05-22,29601,17,Feminino,4009
2021-05-12,11135,52,Feminino,4007
2020-06-02,26438,30,Feminino,4007
2021-12-22,45626,68,Feminino,4007
2022-06-09,73317,52,Feminino,4007
2020-11-16,76660,20,Feminino,4007
2022-02-26,23722,12,Feminino,4120
2024-06-25,82864,48,Feminino,4120
2020-01-18,21613,28,Feminino,4130
2020-05-31,33005,15,Feminino,4130
2022-04-16,37037,26,Feminino,4160
2023-01-20,63363,51,Feminino,4160
2023-06-06,84878,66,Feminino,4117
2023-10-14,44282,69,Feminino,4620
2021-10-31,26828,19,Feminino,236400
2021-11-16,33119,48,Feminino,236400
2020-06-10,64259,45,Feminino,236400
2023-02-05,3545,24,Feminino,236600
2021-06-20,5651,35,Feminino,236600
2022-03-29,39202,45,Feminino,236600
2023-12-21,56902,13,Feminino,236600
2024-05-28,59006,30,Feminino,236600
2023-11-03,60477,52,Feminino,236600
2020-01-25,61406,46,Feminino,236600
2021-08-26,62773,68,Feminino,236600
2020-08-06,9104,40,Feminino,232100
2022-09-26,9865,23,Feminino,232100
2023-09-22,27369,24,Feminino,232100
2024-03-04,59629,22,Feminino,232100
2022-12-01,90144,50,Feminino,232100
2022-01-20,92993,57,Feminino,232100
2022-10-12,39067,52,Feminino,235001
2020-05-04,46123,57,Feminino,235001
2022-09-13,48336,44,Feminino,235001
2023-10-21,50413,15,Feminino,235001
2024-04-29,52739,48,Feminino,235001
2023-01-13,63614,61,Feminino,235001
2022-01-10,80187,70,Feminino,235001
2020-08-12,80436,58,Feminino,235001
2021-04-13,84223,30,Feminino,235001
2021-07-04,8425,28,Feminino,235100
2023-01-23,10271,69,Feminino,235100
2020-02-10,11281,24,Feminino,235100
2024-02-21,32611,60,Feminino,235100
2020-01-05,44879,43,Feminino,235100
2023-06-28,48103,36,Feminino,235100
2022-12-11,76836,14,Feminino,235100
2022-05-18,82918,18,Feminino,235100
2021-08-21,84958,14,Feminino,235100
2020-03-07,664,69,Feminino,235099
2020-08-10,25046,69,Feminino,235099
2023-02-07,25756,50,Feminino,235099
2021-01-18,35813,58,Feminino,235099
2024-04-04,59468,33,Feminino,235099
2021-06-20,62465,15,Feminino,235099
2020-08-10,96424,49,Feminino,235099
2020-04-15,4812,29,Feminino,234029
2023-07-13,18484,46,Feminino,234029
2023-09-26,18942,54,Feminino,234029
2021-10-19,24175,30,Feminino,234029
2024-06-26,27326,22,Feminino,234029
2020-03-19,29184,32,Feminino,234029
2021-04-21,34857,17,Feminino,234029
2022-09-09,38305,18,Feminino,234029
2021-12-12,41979,69,Feminino,234029
2021-10-11,44394,54,Feminino,234029
2023-05-02,51705,55,Feminino,234029
2021-01-24,52888,25,Feminino,234029
2023-05-15,58047,54,Feminino,234029
2023-08-18,58507,55,Feminino,234029
2022-02-21,76393,40,Feminino,234029
2022-01-28,90889,17,Feminino,234029
2020-04-30,95319,33,Feminino,234029
2022-04-18,5944,48,Feminino,232002
2020-08-13,7809,23,Feminino,232002
2022-08-03,14475,21,Feminino,232002
2021-04-30,16298,50,Feminino,232002
2023-02-26,33224,41,Feminino,232002
2024-03-19,60181,42,Feminino,232002
2023-09-29,72367,43,Feminino,232002
2024-06-24,79541,50,Feminino,232002
2022-11-29,86980,46,Feminino,232002
2023-11-02,95144,49,Feminino,232002
2024-03-08,96884,13,Feminino,232002
2022-10-02,97993,14,Feminino,232002
2023-12-20,17074,62,Feminino,232007
2020-05-11,23549,42,Feminino,232007
2020-10-20,32959,54,Feminino,232007
2024-06-27,39992,20,Feminino,232007
2021-08-26,47615,45,Feminino,232007
2022-08-26,49585,61,Feminino,232007
2023-07-01,51141,35,Feminino,232007
2020-03-04,54489,51,Feminino,232007
2024-06-02,56873,45,Feminino,232007
2023-08-14,65606,45,Feminino,232007
2020-04-22,86043,25,Feminino,232007
2024-05-21,88031,32,Feminino,232007
2022-05-22,90133,51,Feminino,232007
2022-02-09,90465,24,Feminino,232007
2023-06-11,10532,35,Feminino,246001
2023-10-11,19103,34,Feminino,246001
2023-06-14,29947,60,Feminino,246001
2022-10-09,46283,20,Feminino,246001
2024-04-25,49384,35,Feminino,246001
2022-07-09,85843,22,Feminino,246001
2023-06-29,90961,64,Feminino,246001
2020-02-05,99241,52,Feminino,246001
2021-05-31,6589,45,Feminino,246003
2021-11-18,16456,26,Feminino,246003
2020-07-05,16989,12,Feminino,246003
2022-05-25,44202,55,Feminino,246003
2023-02-28,59231,68,Feminino,246003
2021-09-13,82463,14,Feminino,246003
2022-02-10,83935,24,Feminino,246003
2024-03-08,85989,34,Feminino,246003
2023-09-07,4158,53,Feminino,230094
2022-01-14,11099,69,Feminino,230094
2020-08-13,11969,18,Feminino,230094
2020-05-29,16818,19,Feminino,230094
2024-02-03,20095,60,Feminino,230094
2021-07-17,49141,30,Feminino,230094
2021-08-26,58734,39,Feminino,230094
2021-10-19,62843,34,Feminino,230094
2023-10-10,63667,63,Feminino,230094
2023-08-14,67287,27,Feminino,230094
2024-05-19,90578,48,Feminino,230094
2021-10-25,91770,54,Feminino,230094
2022-11-26,92653,62,Feminino,230094
2023-07-05,95431,52,Feminino,230094
2023-03-29,96830,64,Feminino,230094
2023-03-05,97641,26,Feminino,230094
2021-06-21,15609,62,Feminino,230093
2022-08-05,40579,61,Feminino,230093
2021-11-11,44583,25,Feminino,230093
2020-01-10,57144,58,Feminino,230093
2022-01-19,59980,36,Feminino,230093
2021-06-22,67359,40,Feminino,230093
2020-10-12,71932,45,Feminino,230093
2021-04-13,87327,60,Feminino,230093
2021-07-28,3035,66,Feminino,230036
2021-02-17,7251,30,Feminino,230036
2024-01-21,9524,56,Feminino,230036
2022-11-01,12642,39,Feminino,230036
2023-03-25,31770,59,Feminino,230036
2021-04-14,34804,65,Feminino,230036
2021-04-27,36675,67,Feminino,230036
2021-09-10,38938,16,Feminino,230036
2022-08-06,46835,24,Feminino,230036
2023-12-23,47971,68,Feminino,230036
2022-04-11,48419,15,Feminino,230036
2021-05-23,50212,67,Feminino,230036
2020-03-15,51791,18,Feminino,230036
2022-09-09,64808,38,Feminino,230036
2023-02-07,88832,33,Feminino,230036
2020-03-25,7070,60,Feminino,230039
2020-06-07,13530,50,Feminino,230039
2024-06-05,16500,45,Feminino,230039
2020-06-30,25064,28,Feminino,230039
2020-08-17,37856,23,Feminino,230039
2021-12-26,51820,57,Feminino,230039
2022-04-12,54832,24,Feminino,230039
2022-12-24,57578,38,Feminino,230039
2024-06-23,91545,70,Feminino,230039
2020-09-14,2326,36,Feminino,230022
2023-01-28,3303,36,Feminino,230022
2022-03-24,5475,52,Feminino,230022
2024-06-04,16868,40,Feminino,230022
2024-06-08,18348,29,Feminino,230022
2024-04-10,35582,19,Feminino,230022
2020-04-22,37855,62,Feminino,230022
2020-03-17,42602,18,Feminino,230022
2022-04-10,43898,36,Feminino,230022
2022-02-04,49400,21,Feminino,230022
2020-08-24,54567,15,Feminino,230022
2020-07-26,64506,50,Feminino,230022
2022-09-03,67474,67,Feminino,230022
2021-09-30,74395,43,Feminino,230022
2023-06-17,94782,59,Feminino,230022
2023-12-02,95920,38,Feminino,230022
2022-08-26,4883,22,Feminino,230041
2024-03-26,23729,28,Feminino,230041
2022-06-03,34148,66,Feminino,230041
2023-12-11,39845,20,Feminino,230041
2021-11-10,51670,56,Feminino,230041
2020-11-23,55751,46,Feminino,230041
2020-04-22,59422,23,Feminino,230041
2023-07-22,60920,23,Feminino,230041
2022-07-18,61239,26,Feminino,230041
2020-03-23,62122,48,Feminino,230041
2021-03-10,64300,56,Feminino,230041
2022-03-26,74507,63,Feminino,230041
2023-11-04,79448,43,Feminino,230041
2022-07-24,80128,29,Feminino,230041
2022-01-26,34833,55,Feminino,233050
2020-10-14,43585,30,Feminino,233050
2023-08-16,69118,44,Feminino,233050
2021-10-03,71690,22,Feminino,233050
2021-08-29,81068,34,Feminino,233050
2024-05-15,1570,21,Feminino,230061
2022-02-14,1757,64,Feminino,230061
2024-03-31,3950,63,Feminino,230061
2022-01-08,12458,55,Feminino,230061
2021-08-16,16699,37,Feminino,230061
2022-08-26,21958,18,Feminino,230061
2023-05-24,25070,24,Feminino,230061
2022-04-18,29453,61,Feminino,230061
2021-09-30,47154,15,Feminino,230061
2024-04-05,51529,52,Feminino,230061
2023-01-10,57174,23,Feminino,230061
2023-10-14,64039,41,Feminino,230061
2022-07-10,68857,41,Feminino,230061
2023-03-05,76577,60,Feminino,230061
2020-05-04,85523,60,Feminino,230061
2020-07-05,88432,27,Feminino,230061
2022-11-11,89666,35,Feminino,230061
2024-01-20,93547,38,Feminino,230061
2021-08-18,96809,19,Feminino,230061
2020-05-22,98331,57,Feminino,230061
2021-12-19,47425,30,Feminino,231500
2024-06-26,50997,38,Feminino,231500
2021-08-12,56218,66,Feminino,231500
2021-12-25,12934,14,Feminino,230001
2020-05-20,13561,48,Feminino,230001
2021-04-19,21799,24,Feminino,230001
2020-03-25,22023,14,Feminino,230001
2023-02-21,61973,51,Feminino,230001
2022-06-06,75335,16,Feminino,230001
2023-06-26,81369,32,Feminino,230001
2023-02-08,84409,53,Feminino,230001
2023-10-14,91911,46,Feminino,230001
2023-12-13,94723,58,Feminino,230001
2022-10-06,97116,12,Feminino,230001
2022-06-10,5273,28,Feminino,230002
2021-11-18,10732,65,Feminino,230002
2020-04-15,14369,37,Feminino,230002
2022-12-23,33285,69,Feminino,230002
2022-02-17,38304,37,Feminino,230002
2021-05-16,41849,34,Feminino,230002
2022-01-01,47771,24,Feminino,230002
2021-05-05,55964,36,Feminino,230002
2020-08-25,56068,46,Feminino,230002
2022-02-24,56813,24,Feminino,230002
2020-06-30,68133,39,Feminino,230002
2022-10-07,69549,43,Feminino,230002
2024-06-27,69688,29,Feminino,230002
2020-11-18,69768,41,Feminino,230002
2021-02-13,87920,39,Feminino,230002
2020-12-11,2895,56,Feminino,230012
2023-04-08,3824,48,Feminino,230012
2021-10-20,10992,47,Feminino,230012
2021-04-05,22049,24,Feminino,230012
2023-07-16,26274,29,Feminino,230012
2021-03-17,40317,40,Feminino,230012
2021-04-05,43574,50,Feminino,230012
2023-04-07,46346,56,Feminino,230012
2021-11-18,46407,17,Feminino,230012
2021-10-06,48061,57,Feminino,230012
2023-06-28,51263,61,Feminino,230012
2022-03-01,61961,46,Feminino,230012
2022-08-17,63026,21,Feminino,230012
2024-05-01,75134,25,Feminino,230012
2020-01-12,79060,38,Feminino,230012
2021-09-14,83787,64,Feminino,230012
2020-09-06,85614,48,Feminino,230012
2020-05-08,87460,47,Feminino,230012
2020-08-01,88849,69,Feminino,230012
2022-10-12,93280,43,Feminino,230012
2022-09-13,95695,60,Feminino,230012
2020-03-14,61482,33,Feminino,233020
2021-08-25,87588,67,Feminino,233020
2022-07-31,93315,54,Feminino,233020
2021-08-13,95551,59,Feminino,233020
2020-06-12,13855,61,Feminino,231600
2020-07-13,20763,52,Feminino,231600
2023-03-30,21368,67,Feminino,231600
2022-07-17,42482,69,Feminino,231600
2021-01-10,45734,39,Feminino,231600
2022-11-04,52029,61,Feminino,231600
2022-06-24,64635,15,Feminino,231600
2023-06-26,65747,52,Feminino,231600
2024-05-07,69081,31,Feminino,231600
2022-09-09,69330,69,Feminino,231600
2020-12-25,73340,34,Feminino,231600
2023-06-15,76217,31,Feminino,231600
2021-11-02,83539,53,Feminino,231600
2021-09-11,91162,23,Feminino,231600
2020-04-26,94473,42,Feminino,231600
2021-11-22,505,53,Feminino,247000
2020-01-05,58488,27,Feminino,247000
2021-09-06,88030,31,Feminino,247000
2023-09-26,94497,55,Feminino,247000
2022-12-30,98349,65,Feminino,247000
2021-04-12,5626,42,Feminino,234271
2020-11-10,18663,34,Feminino,234271
2023-09-10,20669,35,Feminino,234271
2023-04-26,33976,49,Feminino,234271
2023-01-10,66167,16,Feminino,234271
2021-11-09,77843,58,Feminino,234271
2024-02-05,81694,23,Feminino,234271
2021-08-09,89262,47,Feminino,234271
2022-01-22,6748,16,Feminino,238367
2020-03-09,12317,41,Feminino,238367
2023-01-16,29637,70,Feminino,238367
2023-03-13,36033,50,Feminino,238367
2024-01-30,17037,16,Feminino,239000
2023-01-22,20743,23,Feminino,239000
2024-02-29,24245,52,Feminino,239000
2022-11-20,25829,24,Feminino,239000
2023-05-24,44834,40,Feminino,239000
2020-10-16,47530,57,Feminino,239000
2020-01-21,51877,31,Feminino,239000
2022-01-07,52632,44,Feminino,239000
2022-12-23,60411,54,Feminino,239000
2021-09-12,66699,67,Feminino,239000
2023-08-26,85416,48,Feminino,239000
2022-01-16,91830,68,Feminino,239000
2021-12-14,17281,63,Feminino,241004
2021-01-03,17464,54,Feminino,241004
2023-02-18,21198,57,Feminino,241004
2020-08-05,21231,16,Feminino,241004
2021-11-20,22372,44,Feminino,241004
2020-07-30,28405,47,Feminino,241004
2021-05-02,28742,29,Feminino,241004
2021-05-13,47739,24,Feminino,241004
2024-05-17,47909,69,Feminino,241004
2022-05-18,53907,27,Feminino,241004
2023-07-19,66415,65,Feminino,241004
2022-07-25,81858,32,Feminino,241004
2020-05-04,86616,16,Feminino,241004
2023-02-18,93270,12,Feminino,241004
2021-12-12,1697,26,Feminino,241002
2023-05-22,3747,39,Feminino,241002
2023-01-03,5545,30,Feminino,241002
2023-11-06,6368,41,Feminino,241002
2020-01-20,18616,52,Feminino,241002
2024-01-06,34353,38,Feminino,241002
2024-02-26,37578,21,Feminino,241002
2024-05-09,58703,30,Feminino,241002
2023-02-08,74150,66,Feminino,241002
2022-11-14,90550,48,Feminino,241002
2023-10-09,316,50,Feminino,243071
2023-08-25,16939,53,Feminino,243071
2023-05-17,22740,62,Feminino,243071
2021-06-14,26199,68,Feminino,243071
2020-01-07,79157,33,Feminino,243071
2020-09-05,80741,63,Feminino,243071
2020-09-24,6948,58,Feminino,242034
2021-12-29,8249,57,Feminino,242034
2022-07-17,28295,47,Feminino,242034
2020-03-18,17624,69,Feminino,242311
2024-06-07,53260,50,Feminino,242311
2023-02-10,60965,65,Feminino,242311
2022-04-25,59633,23,Feminino,038-0042
2022-07-12,20998,46,Feminino,033-0022
2020-10-30,40010,61,Feminino,033-0022
2021-11-21,56356,47,Feminino,033-0022
2020-03-13,91290,62,Feminino,033-0022
2021-04-21,34195,51,Feminino,039-1161
2020-08-09,47950,57,Feminino,039-1161
2023-12-15,17536,68,Feminino,50190
2020-04-22,53810,46,Feminino,50197
2024-05-15,77494,20,Feminino,50197
2023-09-13,14674,36,Feminino,50012
2022-02-21,87800,30,Feminino,50012
2023-11-14,98646,42,Feminino,50012
2024-02-25,15791,58,Feminino,50180
2021-09-04,82654,37,Feminino,50180
2023-03-24,92137,15,Feminino,50019
2020-09-07,725,27,Feminino,50011
2020-12-21,18721,69,Feminino,50011
2024-06-24,51870,22,Feminino,50011
2024-02-08,29704,47,Feminino,50017
2023-12-05,6705,36,Feminino,50009
2022-01-22,91877,28,Feminino,50009
2022-01-16,36953,31,Feminino,50010
2020-03-11,38718,32,Feminino,50018
2024-01-06,86693,14,Feminino,50018
2020-04-24,91419,66,Feminino,50018
2023-03-07,5964,60,Feminino,50004
2023-10-05,23193,48,Feminino,50004
2023-05-19,3184,63,Feminino,50007
2022-01-23,88038,32,Feminino,50007
2023-06-28,71358,68,Feminino,50008
2021-04-17,31480,52,Feminino,50015
2024-06-10,33571,48,Feminino,50013
2022-01-04,82361,70,Feminino,50013
2023-02-21,1328,42,Feminino,50014
2023-08-27,48438,56,Feminino,50014
2022-03-30,67851,14,Feminino,50014
2021-04-03,94248,60,Feminino,50002
2021-11-09,94682,31,Feminino,50002
2023-05-24,51035,37,Feminino,50016
2020-02-29,5284,43,Feminino,50720
2022-08-02,63339,31,Feminino,50720
2023-10-13,77441,57,Feminino,50720
2021-03-23,33804,38,Feminino,22197
2020-04-16,6888,58,Feminino,22006
2022-04-17,34670,54,Feminino,22006
2020-12-10,53739,49,Feminino,22006
2022-01-02,7720,28,Feminino,22005
2021-06-08,31128,45,Feminino,44600
2024-06-26,12023,64,Feminino,22300
2022-03-09,7775,43,Feminino,22500
2024-05-10,77219,29,Feminino,85349
2024-05-25,25813,59,Feminino,85350
2023-11-22,82698,65,Feminino,85350
2022-11-28,36782,15,Feminino,85364
2020-04-29,38505,20,Feminino,85364
2021-06-01,42565,31,Feminino,85364
2022-06-08,44559,22,Feminino,85364
2021-02-10,57125,59,Feminino,85364
2020-07-17,62848,61,Feminino,85364
2022-06-07,65852,50,Feminino,85364
2020-05-30,77331,19,Feminino,85364
2024-03-27,11369,46,Feminino,86442
2022-09-28,60027,51,Feminino,86442
2020-07-15,74403,41,Feminino,86442
2022-07-09,10188,68,Feminino,85367
2024-05-16,75675,12,Feminino,85367
