Ano,Mes,ID_Pedido,ID_Cliente,Status_Pedido,Data_Pedido,Data_Envio,Valor_Pedido,Quantidade_Itens,Estado,Cidade,Pais,postal_code
2024,6,111865,89412,Processando,2024-06-25,1900-01-01,59.5,1,Bahia,Porto Seguro,Brasil,45810-000
2024,6,121509,97231,Processando,2024-06-25,1900-01-01,21.99,1,Rio de Janeiro,Rio de Janeiro,Brasil,21831
2024,6,121512,97231,Processando,2024-06-25,1900-01-01,69.5,1,Rio de Janeiro,Rio de Janeiro,Brasil,21831
2024,6,123273,98638,Processando,2024-06-25,1900-01-01,132.99,2,Pernambuco,Urucuba,Brasil,55700-000
2024,6,6210,4950,Enviado,2024-06-25,2024-06-27,32.0,1,Minas Gerais,Ibirité,Brasil,32400-000
2024,6,7030,5603,Enviado,2024-06-25,2024-06-26,170.01,1,São Paulo,Sorocaba,Brasil,18077
2024,6,21796,17381,Enviado,2024-06-25,2024-06-25,17.95,1,Rio Grande do Sul,Porto Alegre,Brasil,90450-190
2024,6,23512,18703,Enviado,2024-06-25,2024-06-25,903.0,1,Bahia,Salvador,Brasil,40301-110
2024,6,32350,25825,Enviado,2024-06-25,2024-06-27,43.99,1,São Paulo,Embu-Guaçu,Brasil,06900-000
2024,6,34977,27955,Enviado,2024-06-25,2024-06-25,62.0,2,São Paulo,Américo Brasiliense,Brasil,14820-000
2024,6,54248,43312,Enviado,2024-06-25,2024-06-27,99.99,1,Rio de Janeiro,Niterói,Brasil,24320-330
2024,6,55610,44389,Enviado,2024-06-25,2024-06-27,17.99,1,Rio Grande do Norte,Natal,Brasil,59052-700
2024,6,59393,47462,Enviado,2024-06-25,2024-06-28,391.46,4,Minas Gerais,Paracatu,Brasil,38600-000
2024,6,61325,49055,Enviado,2024-06-25,2024-06-26,151.25,1,Amazonas,null,Brasil,69630-000
2024,6,69277,55324,Enviado,2024-06-25,2024-06-25,37.51,2,Bahia,Casa Nova,Brasil,47300-000
2024,6,78083,62438,Enviado,2024-06-25,2024-06-26,232.31,2,Minas Gerais,Montes Claros,Brasil,39403
2024,6,83439,66725,Enviado,2024-06-25,2024-06-26,259.97,2,São Paulo,Aguaí,Brasil,13860-000
2024,6,87973,70321,Enviado,2024-06-25,2024-06-25,99.99,1,Bahia,Catu,Brasil,48110-000
2024,6,104598,83615,Enviado,2024-06-25,2024-06-27,96.11,2,Distrito Federal,Brasília,Brasil,70297-400
2024,6,105051,83969,Enviado,2024-06-25,2024-06-25,90.0,2,Rio de Janeiro,Cachoeiras de Macacu,Brasil,28680-000
2024,6,107414,85822,Enviado,2024-06-25,2024-06-25,185.0,1,Piauí,Campo Maior,Brasil,64280-000
2024,6,111866,89412,Enviado,2024-06-25,2024-06-25,36.99,1,Bahia,Porto Seguro,Brasil,45810-000
2024,6,121127,96903,Enviado,2024-06-25,2024-06-26,80.0,2,Rio Grande do Sul,Vacaria,Brasil,95200-000
2024,6,123274,98638,Enviado,2024-06-25,2024-06-25,64.99,1,Pernambuco,Urucuba,Brasil,55700-000
2024,6,32997,26343,Processando,2024-06-24,1900-01-01,238.99,3,Rio Grande do Sul,Osório,Brasil,95520-000
2024,6,62364,49871,Processando,2024-06-24,1900-01-01,189.0,1,Paraná,Curitiba,Brasil,81020-490
2024,6,66857,53381,Processando,2024-06-24,1900-01-01,190.0,1,São Paulo,Valinhos,Brasil,13274-465
2024,6,94613,75607,Processando,2024-06-24,1900-01-01,8.99,1,Pará,Canaã dos Carajás,Brasil,68537-000
2024,6,99035,79185,Processando,2024-06-24,1900-01-01,40.0,2,Bahia,Esplanada,Brasil,48370-000
2024,6,112390,89842,Processando,2024-06-24,1900-01-01,19.5,1,Bahia,Bom Jesus da Lapa,Brasil,47600-000
2024,6,113809,91050,Processando,2024-06-24,1900-01-01,44.0,1,São Paulo,Valinhos,Brasil,13274-465
2024,6,113811,91050,Processando,2024-06-24,1900-01-01,79.0,1,São Paulo,Valinhos,Brasil,13274-465
2024,6,118171,94596,Processando,2024-06-24,1900-01-01,34.75,1,São Paulo,Aguaí,Brasil,13860-000
2024,6,1624,1259,Enviado,2024-06-24,2024-06-27,14.0,1,Mato Grosso do Sul,Aquidauana,Brasil,79200-000
2024,6,10469,8386,Enviado,2024-06-24,2024-06-26,44.0,1,São Paulo,Peruíbe,Brasil,11750-000
2024,6,16390,13088,Enviado,2024-06-24,2024-06-26,6.85,1,Mato Grosso,Lucas do Rio Verde,Brasil,78455-000
2024,6,26286,21003,Enviado,2024-06-24,2024-06-27,40.75,1,Ceará,Fortaleza,Brasil,60020-181
2024,6,32744,26154,Enviado,2024-06-24,2024-06-27,60.3,1,São Paulo,Catanduva,Brasil,15800-000
2024,6,102486,81937,Enviado,2024-06-24,2024-06-25,107.15,1,São Paulo,Ribeirão Preto,Brasil,14060
2024,6,103318,82620,Enviado,2024-06-24,2024-06-27,59.5,1,Distrito Federal,Brasília,Brasil,70297-400
2024,6,109523,87520,Enviado,2024-06-24,2024-06-27,89.78,1,Pará,São Félix do Xingu,Brasil,68380-000
2024,6,119572,95710,Enviado,2024-06-24,2024-06-24,6.0,1,Minas Gerais,Leopoldina,Brasil,36700-000
2024,6,21738,17330,Processando,2024-06-24,1900-01-01,78.92,1,Minas Gerais,Montes Claros,Brasil,39402
2024,6,29126,23277,Processando,2024-06-24,1900-01-01,17.99,1,Rio Grande do Sul,São Gabriel,Brasil,97300-000
2024,6,32351,25825,Processando,2024-06-24,1900-01-01,19.95,1,São Paulo,Embu-Guaçu,Brasil,06900-000
2024,6,39900,31867,Processando,2024-06-24,1900-01-01,69.99,1,Rio Grande do Sul,Garibaldi,Brasil,95720-000
2024,6,70100,55967,Processando,2024-06-24,1900-01-01,264.23,3,Roraima,Boa Vista,Brasil,69318
2024,6,78623,62851,Processando,2024-06-24,1900-01-01,29.21,1,Bahia,Jaguarari,Brasil,48960-000
2024,6,89407,71469,Processando,2024-06-24,1900-01-01,69.56,3,Bahia,Salvador,Brasil,40301-155
2024,6,89468,71519,Processando,2024-06-24,1900-01-01,15.75,1,Paraná,Curitiba,Brasil,81020-490
2024,6,90822,72569,Processando,2024-06-24,1900-01-01,25.0,1,São Paulo,Sumaré,Brasil,13181-513
2024,6,92656,74006,Processando,2024-06-24,1900-01-01,13.5,1,Ceará,Santa Quitéria,Brasil,62280-000
2024,6,92873,74193,Processando,2024-06-24,1900-01-01,49.99,1,Minas Gerais,Nanuque,Brasil,39860-000
2024,6,102563,81998,Processando,2024-06-24,1900-01-01,49.5,1,Espírito Santo,null,Brasil,29142
2024,6,106999,85495,Processando,2024-06-24,1900-01-01,49.5,1,Minas Gerais,Ibirité,Brasil,32400-000
2024,6,10231,8207,Enviado,2024-06-24,2024-06-24,72.45,2,Pará,São Félix do Xingu,Brasil,68380-000
2024,6,15782,12586,Enviado,2024-06-24,2024-06-26,33.55,1,Santa Catarina,Mafra,Brasil,89300-000
2024,6,21736,17330,Enviado,2024-06-24,2024-06-26,15.0,1,Minas Gerais,Montes Claros,Brasil,39402
2024,6,22584,17971,Enviado,2024-06-24,2024-06-26,19.0,1,Maranhão,São Bento,Brasil,65235-000
2024,6,32952,26312,Enviado,2024-06-24,2024-06-24,72.0,1,Distrito Federal,Brasília,Brasil,70297-400
2024,6,39899,31867,Enviado,2024-06-24,2024-06-25,190.68,3,Rio Grande do Sul,Garibaldi,Brasil,95720-000
2024,6,51579,41175,Enviado,2024-06-24,2024-06-26,18.0,1,São Paulo,Garça,Brasil,17400-000
2024,6,56943,45449,Enviado,2024-06-24,2024-06-24,25.0,1,Pará,Belém,Brasil,68447-000
2024,6,67192,53644,Enviado,2024-06-24,2024-06-24,17.84,1,Minas Gerais,Muriaé,Brasil,36880-000
2024,6,81219,64946,Enviado,2024-06-24,2024-06-26,76.0,1,Pará,Monte Alegre,Brasil,68220-000
2024,6,88776,70938,Enviado,2024-06-24,2024-06-27,18.0,1,São Paulo,Ibitinga,Brasil,14940-000
2024,6,92129,73582,Enviado,2024-06-24,2024-06-26,21.9,2,Sergipe,São Cristóvão,Brasil,49100-000
2024,6,107417,85822,Enviado,2024-06-24,2024-06-25,141.97,2,Piauí,Campo Maior,Brasil,64280-000
2024,6,109556,87544,Enviado,2024-06-24,2024-06-26,42.0,1,Minas Gerais,Itabirito,Brasil,35450-000
2024,6,109569,87556,Enviado,2024-06-24,2024-06-26,27.99,1,Goiás,Goianésia,Brasil,76380-000
2024,6,115462,92361,Enviado,2024-06-24,2024-06-26,125.0,1,Maranhão,Miranda do Norte,Brasil,65495-000
2024,6,115886,92699,Enviado,2024-06-24,2024-06-25,109.99,1,Pará,Oriximiná,Brasil,68270-000
2024,6,123272,98638,Enviado,2024-06-24,2024-06-25,11.99,1,Pernambuco,Urucuba,Brasil,55700-000
2024,6,11379,9083,Processando,2024-06-23,1900-01-01,11.25,1,Rio Grande do Norte,Lagoa do Sal,Brasil,59584-000
2024,6,55732,44486,Processando,2024-06-23,1900-01-01,11.92,1,São Paulo,Indaiatuba,Brasil,13345
2024,6,67137,53600,Processando,2024-06-23,1900-01-01,10.99,1,São Paulo,São Paulo,Brasil,02675-031
2024,6,9723,7804,Enviado,2024-06-23,2024-06-25,29.99,1,Rio de Janeiro,Saquarema,Brasil,28990-000
2024,6,13572,10825,Enviado,2024-06-23,2024-06-23,118.75,1,Minas Gerais,Ouro Branco,Brasil,36420-000
2024,6,30050,24021,Enviado,2024-06-23,2024-06-25,59.69,2,Minas Gerais,Pirapora,Brasil,39270-000
2024,6,44304,35424,Enviado,2024-06-23,2024-06-25,12.99,1,Ceará,Canindé,Brasil,62700-000
2024,6,44305,35424,Enviado,2024-06-23,2024-06-25,33.85,1,Ceará,Canindé,Brasil,62700-000
2024,6,51306,40974,Enviado,2024-06-23,2024-06-24,30.31,1,Pará,Moru,Brasil,68488-000
2024,6,55735,44486,Enviado,2024-06-23,2024-06-26,149.0,1,São Paulo,Indaiatuba,Brasil,13345
2024,6,74251,59289,Enviado,2024-06-23,2024-06-25,11.98,1,São Paulo,Valinhos,Brasil,13274-465
2024,6,86722,69318,Enviado,2024-06-23,2024-06-24,24.9,1,Pernambuco,Urucuba,Brasil,55700-000
2024,6,93144,74408,Enviado,2024-06-23,2024-06-24,39.98,1,Pará,Ponta de Pedras,Brasil,68830-000
2024,6,112032,89549,Enviado,2024-06-23,2024-06-25,49.45,1,Espírito Santo,Castelo,Brasil,29360-000
2024,6,113570,90839,Enviado,2024-06-23,2024-06-25,13.99,1,Rio Grande do Norte,Currais Novos,Brasil,59380-000
2024,6,120683,96568,Enviado,2024-06-23,2024-06-23,132.48,1,Rio de Janeiro,São Pedro da Aldeia,Brasil,28940-000
2024,6,124853,99914,Enviado,2024-06-23,2024-06-25,345.0,1,Espírito Santo,São Gabriel da Palha,Brasil,29780-000
2024,6,4978,3913,Processando,2024-06-23,1900-01-01,89.99,2,São Paulo,Santa Cruz do Rio Pardo,Brasil,18900-000
2024,6,21075,16795,Processando,2024-06-23,1900-01-01,59.45,1,Rio de Janeiro,Seropédica,Brasil,23890-000
2024,6,21737,17330,Processando,2024-06-23,1900-01-01,21.0,1,Minas Gerais,Montes Claros,Brasil,39402
2024,6,43830,35067,Processando,2024-06-23,1900-01-01,79.99,1,São Paulo,Cajamar,Brasil,07750-000
2024,6,65440,52275,Processando,2024-06-23,1900-01-01,43.98,1,Pará,Monte Alegre,Brasil,68220-000
2024,6,69520,55522,Processando,2024-06-23,1900-01-01,62.99,1,Paraná,Curitiba,Brasil,82590-300
2024,6,76122,60810,Processando,2024-06-23,1900-01-01,16.6,1,Santa Catarina,Campos Novos,Brasil,89620-000
2024,6,78306,62620,Processando,2024-06-23,1900-01-01,25.5,1,Minas Gerais,Pouso Alegre,Brasil,37550-000
2024,6,108778,86910,Processando,2024-06-23,1900-01-01,25.0,1,Paraná,Curitiba,Brasil,82590-300
2024,6,112640,90050,Processando,2024-06-23,1900-01-01,156.3,2,Minas Gerais,Lagoa da Prata,Brasil,35590-000
2024,6,114515,91615,Processando,2024-06-23,1900-01-01,36.99,1,Pará,Igarapé-Miri,Brasil,68430-000
2024,6,121510,97231,Processando,2024-06-23,1900-01-01,36.0,1,Rio de Janeiro,Rio de Janeiro,Brasil,21831
2024,6,1801,1411,Enviado,2024-06-23,2024-06-25,76.49,1,Maranhão,Timon,Brasil,65634
2024,6,21074,16795,Enviado,2024-06-23,2024-06-24,104.45,2,Rio de Janeiro,Seropédica,Brasil,23890-000
2024,6,26046,20799,Enviado,2024-06-23,2024-06-25,57.5,1,Distrito Federal,Brasília,Brasil,70297-400
2024,6,29895,23888,Enviado,2024-06-23,2024-06-23,75.0,1,Bahia,Salvador,Brasil,40301-110
2024,6,41454,33133,Enviado,2024-06-23,2024-06-23,29.99,1,Bahia,Salvador,Brasil,40301-155
2024,6,51720,41297,Enviado,2024-06-23,2024-06-23,125.0,1,Amazonas,São Gabriel da Cachoeira,Brasil,69750-000
2024,6,59380,47451,Enviado,2024-06-23,2024-06-24,30.0,1,Bahia,Salvador,Brasil,40301-155
2024,6,81151,64881,Enviado,2024-06-23,2024-06-23,69.0,1,Goiás,Mineiros,Brasil,75830-000
2024,6,86583,69222,Enviado,2024-06-23,2024-06-25,12.0,1,Bahia,null,Brasil,48790-000
2024,6,107416,85822,Enviado,2024-06-23,2024-06-23,53.19,1,Piauí,Campo Maior,Brasil,64280-000
2024,6,113539,90815,Enviado,2024-06-23,2024-06-25,131.39,3,Distrito Federal,Brasília,Brasil,70297-400
2024,6,105808,84563,Processando,2024-06-22,1900-01-01,14.95,1,São Paulo,Iperó,Brasil,18560-000
2024,6,116190,92956,Processando,2024-06-22,1900-01-01,5.9,1,Goiás,Mineiros,Brasil,75830-000
2024,6,117235,93839,Processando,2024-06-22,1900-01-01,93.99,1,Pará,Canaã dos Carajás,Brasil,68537-000
2024,6,3155,2469,Enviado,2024-06-22,2024-06-25,40.45,2,Amapá,Macapá,Brasil,68908
2024,6,10747,8598,Enviado,2024-06-22,2024-06-22,23.9,1,São Paulo,São José dos Campos,Brasil,12213
2024,6,28277,22632,Enviado,2024-06-22,2024-06-25,137.95,2,Minas Gerais,Montes Claros,Brasil,39402
2024,6,33507,26776,Enviado,2024-06-22,2024-06-23,186.0,1,Maranhão,São José de Ribamar,Brasil,65110-000
2024,6,60936,48745,Enviado,2024-06-22,2024-06-25,22.5,1,Amazonas,null,Brasil,69830-000
2024,6,64366,51434,Enviado,2024-06-22,2024-06-23,95.99,3,Amazonas,Manaus,Brasil,69055-010
2024,6,73432,58616,Enviado,2024-06-22,2024-06-25,44.99,1,Ceará,Russas,Brasil,62900-000
2024,6,96189,76896,Enviado,2024-06-22,2024-06-22,50.4,1,Maranhão,São Luís,Brasil,65063
2024,6,104211,83313,Enviado,2024-06-22,2024-06-25,495.03,4,Rio de Janeiro,Mangaratiba,Brasil,23860-000
2024,6,107260,85699,Enviado,2024-06-22,2024-06-23,13.65,1,Ceará,Fortaleza,Brasil,60860-445
2024,6,2166,1678,Processando,2024-06-22,1900-01-01,118.0,1,Pará,null,Brasil,68330-000
2024,6,13700,10920,Processando,2024-06-22,1900-01-01,24.99,1,Pernambuco,Surubim,Brasil,55750-000
2024,6,53460,42676,Processando,2024-06-22,1900-01-01,62.99,1,Bahia,Eunápolis,Brasil,45820-970
2024,6,89642,71649,Processando,2024-06-22,1900-01-01,89.5,1,São Paulo,São Paulo,Brasil,02675-031
2024,6,96314,77018,Processando,2024-06-22,1900-01-01,14.99,1,Pernambuco,Lajedo,Brasil,55385-000
2024,6,102239,81743,Processando,2024-06-22,1900-01-01,38.68,1,São Paulo,Aparecida,Brasil,12570-000
2024,6,106027,84734,Processando,2024-06-22,1900-01-01,10.43,1,Pará,Ipixuna do Pará,Brasil,68637-000
2024,6,21192,16882,Enviado,2024-06-22,2024-06-24,68.0,1,Maranhão,Barreirinhas,Brasil,65590-000
2024,6,37787,30166,Enviado,2024-06-22,2024-06-24,96.0,1,Bahia,Conceição do Coité,Brasil,48730-000
2024,6,80418,64288,Enviado,2024-06-22,2024-06-25,198.59,2,Distrito Federal,Brasília,Brasil,70297-400
2024,6,2359,1831,Processando,2024-06-21,1900-01-01,490.95,4,Rio Grande do Norte,Macaíba,Brasil,59280-000
2024,6,18015,14335,Processando,2024-06-21,1900-01-01,13.99,1,Maranhão,Mundo Novo,Brasil,65923-000
2024,6,34248,27366,Processando,2024-06-21,1900-01-01,58.0,1,São Paulo,São Paulo,Brasil,02675-031
2024,6,46658,37272,Processando,2024-06-21,1900-01-01,113.99,2,Sergipe,Aracaju,Brasil,49087
2024,6,119515,95657,Processando,2024-06-21,1900-01-01,66.0,1,Santa Catarina,Balneário Rincão,Brasil,88820-000
2024,6,8018,6416,Enviado,2024-06-21,2024-06-21,76.99,1,Bahia,null,Brasil,48760-000
2024,6,13972,11121,Enviado,2024-06-21,2024-06-24,117.18,2,Espírito Santo,Vila Velha,Brasil,29107
2024,6,13975,11121,Enviado,2024-06-21,2024-06-22,141.58,3,Espírito Santo,Vila Velha,Brasil,29107
2024,6,36981,29498,Enviado,2024-06-21,2024-06-23,99.5,1,Minas Gerais,Uberlândia,Brasil,38410
2024,6,40762,32563,Enviado,2024-06-21,2024-06-22,17.49,1,Minas Gerais,Guaxupé,Brasil,37800-000
2024,6,50519,40334,Enviado,2024-06-21,2024-06-24,38.0,1,Mato Grosso,Cáceres,Brasil,78200-000
2024,6,70971,56656,Enviado,2024-06-21,2024-06-22,30.2,1,São Paulo,Vargem Grande do Sul,Brasil,13880-000
2024,6,70972,56656,Enviado,2024-06-21,2024-06-23,32.0,1,São Paulo,Vargem Grande do Sul,Brasil,13880-000
2024,6,97628,78067,Enviado,2024-06-21,2024-06-21,94.38,2,Minas Gerais,Manhuaçu,Brasil,36900-000
2024,6,123369,98718,Enviado,2024-06-21,2024-06-22,213.95,2,Minas Gerais,Divinópolis,Brasil,35502
2024,6,124186,99383,Enviado,2024-06-21,2024-06-23,12.49,1,São Paulo,Santa Isabel,Brasil,07500-000
2024,6,23168,18443,Processando,2024-06-21,1900-01-01,49.99,1,Rio de Janeiro,Duque de Caxias,Brasil,25265-008
2024,6,24647,19640,Processando,2024-06-21,1900-01-01,25.48,1,Santa Catarina,Florianópolis,Brasil,88010-400
2024,6,33663,26915,Processando,2024-06-21,1900-01-01,261.55,4,Minas Gerais,Sete Lagoas,Brasil,35701
2024,6,61141,48905,Processando,2024-06-21,1900-01-01,74.19,2,Minas Gerais,Barbacena,Brasil,36200-008
2024,6,70416,56224,Processando,2024-06-21,1900-01-01,45.39,1,Pará,Bragança,Brasil,68600-000
2024,6,75976,60693,Processando,2024-06-21,1900-01-01,59.0,1,Minas Gerais,Três Pontas,Brasil,37190-000
2024,6,82627,66043,Processando,2024-06-21,1900-01-01,54.99,1,São Paulo,São Paulo,Brasil,4849
2024,6,99300,79425,Processando,2024-06-21,1900-01-01,32.0,1,São Paulo,Caieiras,Brasil,07700-000
2024,6,13324,10634,Enviado,2024-06-21,2024-06-21,149.99,1,Pará,Bagre,Brasil,68475-000
2024,6,21073,16795,Enviado,2024-06-21,2024-06-23,12.3,1,Rio de Janeiro,Seropédica,Brasil,23890-000
2024,6,23003,18298,Enviado,2024-06-21,2024-06-21,63.89,2,Minas Gerais,Uberlândia,Brasil,38413
2024,6,40917,32690,Enviado,2024-06-21,2024-06-21,15.0,1,Maranhão,Paço do Lumiar,Brasil,65060-000
2024,6,49823,39790,Enviado,2024-06-21,2024-06-22,200.0,1,Sergipe,Lagarto,Brasil,49400-000
2024,6,73671,58808,Enviado,2024-06-21,2024-06-22,14.5,1,Mato Grosso,Campo Verde,Brasil,78840-000
2024,6,76140,60822,Enviado,2024-06-21,2024-06-23,27.99,1,Amazonas,null,Brasil,69460-000
2024,6,20395,16228,Processando,2024-06-20,1900-01-01,55.49,2,Amazonas,Colônia Boa Vista,Brasil,69400-000
2024,6,23684,18848,Processando,2024-06-20,1900-01-01,60.0,1,São Paulo,Tietê,Brasil,18530-000
2024,6,43883,35102,Processando,2024-06-20,1900-01-01,451.09,4,Maranhão,Pinheiro,Brasil,65200-000
2024,6,45023,36000,Processando,2024-06-20,1900-01-01,4.99,1,Paraná,Santo Antônio da Platina,Brasil,86430-000
2024,6,85440,68323,Processando,2024-06-20,1900-01-01,39.99,1,Rio Grande do Sul,Porto Alegre,Brasil,90450-190
2024,6,86155,68882,Processando,2024-06-20,1900-01-01,7.99,1,Rio Grande do Sul,Garibaldi,Brasil,95720-000
2024,6,101694,81344,Processando,2024-06-20,1900-01-01,42.99,1,São Paulo,Capivari,Brasil,13360-000
2024,6,42278,33836,Enviado,2024-06-20,2024-06-21,54.36,2,Goiás,Goiânia,Brasil,74175-120
2024,6,43655,34928,Enviado,2024-06-20,2024-06-20,20.0,1,Pará,Jacundá,Brasil,68590-000
2024,6,63584,50831,Enviado,2024-06-20,2024-06-22,18.0,1,Ceará,Iguatu,Brasil,63500-000
2024,6,91701,73226,Enviado,2024-06-20,2024-06-21,10.99,1,Minas Gerais,Boa Esperança,Brasil,37170-000
2024,6,92170,73619,Enviado,2024-06-20,2024-06-22,64.99,1,Maranhão,São José de Ribamar,Brasil,65110-000
2024,6,12476,9965,Processando,2024-06-20,1900-01-01,13.94,1,São Paulo,São Paulo,Brasil,02675-031
2024,6,50085,39990,Processando,2024-06-20,1900-01-01,15.0,1,Maranhão,São Bento,Brasil,65235-000
2024,6,67557,53931,Processando,2024-06-20,1900-01-01,45.0,1,Bahia,Seabra,Brasil,46900-000
2024,6,93139,74405,Processando,2024-06-20,1900-01-01,75.95,1,Bahia,Pojuca,Brasil,48120-000
2024,6,105957,84668,Processando,2024-06-20,1900-01-01,184.75,4,São Paulo,Registro,Brasil,11900-000
2024,6,28541,22827,Enviado,2024-06-20,2024-06-23,29.99,1,Pará,null,Brasil,68695-000
2024,6,53146,42446,Enviado,2024-06-20,2024-06-22,45.99,1,Pará,Belém,Brasil,68447-000
2024,6,54896,43841,Enviado,2024-06-20,2024-06-22,39.5,1,Minas Gerais,Igarapé,Brasil,32900-000
2024,6,66206,52866,Enviado,2024-06-20,2024-06-22,71.69,2,Ceará,Tianguá,Brasil,62320-000
2024,6,80023,63981,Enviado,2024-06-20,2024-06-23,45.13,2,Pernambuco,Custódia,Brasil,56640-000
2024,6,91080,72757,Enviado,2024-06-20,2024-06-21,194.0,2,Minas Gerais,Araçuaí,Brasil,39600-000
2024,6,93072,74347,Enviado,2024-06-20,2024-06-21,12.99,1,Rio de Janeiro,Itaperuna,Brasil,28300-000
2024,6,103549,82798,Enviado,2024-06-20,2024-06-22,39.99,1,Bahia,Salvador,Brasil,40301-110
2024,6,104871,83818,Enviado,2024-06-20,2024-06-23,25.2,1,Rio de Janeiro,São Pedro da Aldeia,Brasil,28940-000
2024,6,124026,99269,Enviado,2024-06-20,2024-06-21,39.99,1,Amazonas,Manaus,Brasil,69086
2024,6,37348,29815,Processando,2024-06-19,1900-01-01,10.5,1,Minas Gerais,Pouso Alegre,Brasil,37550-000
2024,6,39647,31676,Processando,2024-06-19,1900-01-01,90.0,1,Ceará,Mauriti,Brasil,63210-000
2024,6,40539,32383,Enviado,2024-06-19,2024-06-20,19.95,1,Amazonas,Manaus,Brasil,69039
2024,6,84042,67188,Enviado,2024-06-19,2024-06-21,29.95,1,São Paulo,São Vicente,Brasil,11350-000
2024,6,122350,97924,Enviado,2024-06-19,2024-06-21,34.98,1,Rio Grande do Sul,Sapiranga,Brasil,93815-016
2024,6,24648,19640,Processando,2024-06-19,1900-01-01,32.0,1,Santa Catarina,Florianópolis,Brasil,88010-400
2024,6,36532,29154,Processando,2024-06-19,1900-01-01,64.0,2,Rio Grande do Sul,São Lourenço do Sul,Brasil,96170-000
2024,6,51052,40770,Processando,2024-06-19,1900-01-01,150.0,1,Rio Grande do Sul,Guaíba,Brasil,92500-000
2024,6,82626,66043,Processando,2024-06-19,1900-01-01,349.43,3,São Paulo,São Paulo,Brasil,4849
2024,6,104219,83318,Processando,2024-06-19,1900-01-01,56.96,1,Mato Grosso,Peixoto de Azevedo,Brasil,78530-000
2024,6,18593,14784,Enviado,2024-06-19,2024-06-22,41.3,1,Bahia,Livramento de Nossa Senhora,Brasil,46140-000
2024,6,20481,16300,Enviado,2024-06-19,2024-06-20,31.0,1,Goiás,Goiânia,Brasil,74175-120
2024,6,29262,23388,Enviado,2024-06-19,2024-06-20,17.49,1,Bahia,Serrinha,Brasil,48700-000
2024,6,40662,32486,Enviado,2024-06-19,2024-06-19,49.99,1,São Paulo,Peruíbe,Brasil,11750-000
2024,6,91874,73367,Enviado,2024-06-19,2024-06-20,63.97,1,Sergipe,Tobias Barreto,Brasil,49300-000
2024,6,109872,87790,Enviado,2024-06-19,2024-06-20,89.9,2,Bahia,Lamarão do Passé,Brasil,43850-000
2024,6,120155,96152,Enviado,2024-06-19,2024-06-22,76.0,1,São Paulo,Guariba,Brasil,14840-000
2024,6,12005,9588,Processando,2024-06-18,1900-01-01,99.99,1,Rio de Janeiro,Itaperuna,Brasil,28300-000
2024,6,22667,18037,Processando,2024-06-18,1900-01-01,221.99,2,Bahia,Itamaraju,Brasil,45836-000
2024,6,24169,19253,Processando,2024-06-18,1900-01-01,68.99,2,Acre,null,Brasil,69980-000
2024,6,39390,31453,Processando,2024-06-18,1900-01-01,22.01,1,Ceará,Fortaleza,Brasil,60810-670
2024,6,41856,33474,Processando,2024-06-18,1900-01-01,24.99,1,Pará,Belém,Brasil,66633
2024,6,95118,76014,Processando,2024-06-18,1900-01-01,103.27,2,São Paulo,São Paulo,Brasil,02675-031
2024,6,101360,81078,Processando,2024-06-18,1900-01-01,50.58,2,Espírito Santo,null,Brasil,29142
2024,6,44454,35546,Enviado,2024-06-18,2024-06-20,112.99,2,Minas Gerais,Uberlândia,Brasil,38401
2024,6,64897,51865,Enviado,2024-06-18,2024-06-18,118.0,1,Amazonas,Iranduba,Brasil,69405-000
2024,6,69450,55455,Enviado,2024-06-18,2024-06-19,40.08,1,Rio Grande do Sul,Canguçu,Brasil,96600-000
2024,6,82045,65586,Enviado,2024-06-18,2024-06-18,97.11,4,Pernambuco,Palmares,Brasil,55540-000
2024,6,2237,1727,Processando,2024-06-18,1900-01-01,311.26,2,Alagoas,Campo Alegre,Brasil,57250-000
2024,6,104352,83431,Processando,2024-06-18,1900-01-01,190.0,1,Minas Gerais,Ubá,Brasil,36500-000
2024,6,118162,94590,Processando,2024-06-18,1900-01-01,25.0,1,Goiás,Itaberaí,Brasil,76630-000
2024,6,11454,9143,Enviado,2024-06-18,2024-06-20,26.36,1,Sergipe,Aracaju,Brasil,49087
2024,6,80578,64419,Enviado,2024-06-18,2024-06-20,51.99,1,Rio Grande do Sul,Estância Velha,Brasil,93600-000
